npi,enumeration_type,practice_name,phone,fax,address_line_1,address_line_2,city,state,zip_code,country,primary_taxonomy,taxonomy_code,all_taxonomies,enumeration_date,last_updated,status,authorized_official_name,authorized_official_title,estimated_physician_count,physician_names_sample
1134943459,NPI-2,"NOVANT HEALTH SOUTHEASTERN SPINE INSTITUTE, LLC",843-849-1551,843-884-0629,1625 HOSPITAL DR,,MT PLEASANT,SC,294643698,United States,"Pain Medicine, Interventional Pain Medicine",208VP0014X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Pain Medicine, Interventional Pain Medicine",2024-11-13,2025-07-01,A,LEEA WALTON,RCS Manager,3,"TIMOTHY BRYAN, MD; TIMOTHY BRYAN, MD; RICHARD FRISCH, M.D."
1275837411,NPI-2,"NOVANT MEDICAL GROUP, INC",704-367-4800,704-316-3025,3614 PROVIDENCE RD S,SUITE 200,WAXHAW,NC,281736310,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2011-01-03,2013-07-05,A,GEOFFREY GARDNER,VP Finance,0,
1780163766,NPI-2,"NOVANT MEDICAL GROUP, INC.",704-637-2409,704-637-2552,1910 JAKE ALEXANDER BLVD W STE 102,,SALISBURY,NC,281471163,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2018-08-09,2023-07-12,A,LEEA WALTON,RCS Manager,0,
1649327750,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-562-9410,919-562-9425,11221 GALLERIA AVE STE 101,,RALEIGH,NC,276148137,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Sports Medicine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2007-01-04,2021-11-03,A,MARK GALLAND,Secretary,0,
1437488467,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-929-7796,919-967-3860,101 CONNER DR STE 200,,CHAPEL HILL,NC,275147038,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Physical Medicine & Rehabilitation; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2009-12-22,2018-01-17,A,MARK GALLAND,Secretary,0,
1922390913,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-645-0060,919-645-0065,3320 EXECUTIVE DR,SUITE 218,RALEIGH,NC,276097445,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2011-05-09,2018-01-17,A,MARK GALLAND,Secretary,0,
1275858680,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-562-9410,919-562-2948,847 WAKE FOREST BUSINESS PARK,SUITE 202,WAKE FOREST,NC,275876575,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2010-03-30,2018-01-17,A,MARK GALLAND,Secretary,0,
1043421076,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-562-9410,919-562-9248,200 W PARKVIEW DR STE B,,HENDERSON,NC,275365958,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2007-05-24,2018-01-16,A,MARK GALLAND,Secretary,0,
1346564986,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-562-9410,919-562-2948,6602 KNIGHTDALE BLVD STE 310,,KNIGHTDALE,NC,275456526,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Physical Therapist; Orthopaedic Surgery",2010-03-25,2018-01-16,A,MARK GALLAND,Secretary,0,
1427387455,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-497-0445,919-497-0118,1501 N BICKETT BLVD STE E,,LOUISBURG,NC,275492178,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2009-12-22,2018-01-17,A,MARK GALLAND,Secretary,1,"DARIUS DIVINA, DO"
1659695492,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-848-4060,919-848-4063,10010 FALLS OF NEUSE RD,SUITE 200,RALEIGH,NC,276148494,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2010-03-23,2018-01-17,A,MARK GALLAND,Secretary,0,
1447553870,NPI-2,"ORTHOPAEDIC SPECIALISTS OF NORTH CAROLINA, P.A.",919-562-9410,919-562-2948,2605 BLUE RIDGE RD STE 320,,RALEIGH,NC,276076475,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2010-12-07,2018-01-16,A,MARK GALLAND,Secretary,0,
1265631584,NPI-2,"PREMIER ORTHOPEDICS & SPINE SPECIALISTS, P.C.",910-582-1788,910-582-1799,1021 W HAMLET AVE,SUITE 2,HAMLET,NC,283454523,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-07-16,2007-07-16,A,DION ARTHUR,President,1,"DION ARTHUR, MD"
1770208530,NPI-2,PREMIER SPINAL SURGERY,919-890-9059,919-890-9069,160 MACGREGOR PINES DR STE 301,,CARY,NC,275116037,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2022-10-04,2025-04-28,A,PHILLIP HORNE,MD,0,
1346105665,NPI-2,RESTORE MOTION AND MINIMALLY INVASIVE SPINE PLLC,310-310-5468,,2604 PATHVIEW CT,,RALEIGH,NC,276136260,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2025-12-18,2025-12-18,A,ADEDAYO ASHANA,Spine Surgeon/Owner,0,
1316369572,NPI-2,"SANDHILLS ORTHO & SPINE HOLDINGS, PLLC",910-692-3144,910-692-2261,120 BRAEMAR COURT,TURNBERRY WOOD,PINEHURST,NC,283749998,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2014-01-07,2014-01-07,A,JAMES RICE,PRESIDENT,0,
1144728429,NPI-2,"SELECT CARE OF NC, LLC",615-386-0064,615-386-0067,15720 BRIXHAM HILL AVE STE 300A,,CHARLOTTE,NC,282774784,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-31,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1134682909,NPI-2,"SNC CARE OF NC II, LLC",615-386-0064,,555 FAYETTEVILLE ST STE 201-277,,RALEIGH,NC,276013030,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-09,2019-04-09,A,EDWARD LELAND EADIE,Director,0,
1033672803,NPI-2,"SNC CARE OF NC III, LLC",615-386-0064,,555 FAYETTEVILLE ST STE 201-277,,RALEIGH,NC,276013030,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-09,2019-04-09,A,EDWARD LELAND EADIE,Director,0,
1386107159,NPI-2,"SNC CARE OF NC, LLC",615-386-0064,,555 FAYETTEVILLE ST STE 201-277,,RALEIGH,NC,276013030,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-09,2019-04-09,A,EDWARD LELAND EADIE,Director,0,
1134078934,NPI-2,SOLUTIO HEALTH PLLC,310-310-5468,,2604 PATHVIEW CT,,RALEIGH,NC,276136260,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2026-01-26,2026-01-26,A,ADEDAYO ASHANA,President,0,
1790724706,NPI-2,"SOUTHEASTERN ORTHOPAEDIC SPECIALISTS, PA",336-275-3325,336-275-5346,1915 LENDEW ST,,GREENSBORO,NC,274087033,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Family Medicine, Sports Medicine; Orthopaedic Surgery",2006-06-05,2014-06-23,A,FRANK ROWAN,Senior Partner,4,"CHRISTOPHER ADAIR, MD; PETER DALLDORF, MD; JOHN GRAVES, MD; CHRISTOPHER ADAIR, MD"
1255549804,NPI-2,"TRIANGLE SPINE AND BACK CARE CENTER, PLLC",919-876-7676,919-876-7163,3320 WAKE FOREST RD,SUITE 430,RALEIGH,NC,276097300,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-05-18,2008-11-25,A,WILLIAM LESTINI,Physician/Owner,0,
1386200533,NPI-2,LASER NECK AND BACK CENTER LLC,937-000-0000,937-000-0000,10475 READING RD STE 115,,CINCINNATI,OH,452412500,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2019-05-14,2019-05-14,A,RAJ KAKARLAPUDI,Owner,0,
1013942101,NPI-2,MAYFIELD CLINIC INC,513-221-1100,513-569-5279,3825 EDWARDS RD STE 300,,CINCINNATI,OH,452091288,United States,Neurological Surgery,207T00000X,"Anesthesiology; Anesthesiology, Pain Medicine; Internal Medicine, Pulmonary Disease; Neurological Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Physical Medicine & Rehabilitation, Spinal Cord Injury Medicine; Physical Medicine & Rehabilitation, Pain Medicine; Radiology, Diagnostic Radiology; Physical Therapist; Physician Assistant; Physician Assistant, Surgical; Nurse Practitioner; Nurse Practitioner, Acute Care",2006-07-11,2024-07-10,A,MICHAEL RADOMSKI,Vice President,0,
1386689933,NPI-2,MERCY HEALTH-ST CHARLES HOSPITAL LLC,419-696-1520,,1020 VARLAND AVE,,TOLEDO,OH,436053245,United States,Family Medicine,207Q00000X,"Obstetrics & Gynecology; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Advanced Practice Midwife; Family Medicine",2006-06-18,2022-01-13,A,SAMANTHA PLATZKE,CFO,0,
1356798912,NPI-2,MICHAEL D EPPIG MD,440-350-9595,440-357-1905,7551 FREDLE DR,,CONCORD TWP,OH,440779406,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-05-24,2016-06-02,A,MICHAEL EPPIG,Physician,1,"JOSEPH BORRUSO, D.O."
1952750226,NPI-2,MICHAEL D EPPIG MD,440-428-1944,440-428-5847,6550 N RIDGE RD STE 201,,MADISON,OH,440573458,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-06-08,2016-06-08,A,MICHAEL EPPIG,Physician,0,
1174780977,NPI-2,"ORTHOPEDIC & NEUROLOGICAL CONSULTANTS, INC.",614-890-6555,614-823-7075,7450 HOSPITAL DR,SUITE 350,DUBLIN,OH,43016,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-05-20,2018-11-15,A,JAMES HAMMONDS,CAO,0,
1992986376,NPI-2,PLEDGER ORTHOPEDIC & SPINE CENTER INC,513-420-3773,513-727-2539,5900 LONG MEADOW DR,,FRANKLIN,OH,450059687,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Pain Medicine, Interventional Pain Medicine; Chiropractor; Physician Assistant, Surgical; Psychologist, Clinical; Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-11-14,2011-04-28,A,STEPHEN PLEDGER,President,0,
1770087298,NPI-2,PLEDGER SPINE CENTER,855-647-7463,,5900 LONG MEADOW DR,,FRANKLIN,OH,450059687,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2018-03-20,2022-07-21,A,STEPHEN PLEDGER,Owner/Physician,0,
1871885319,NPI-2,PREMIER HEALTH SPECIALISTS INC,513-420-3773,513-727-2539,5900 LONG MEADOW DR,,MIDDLETOWN,OH,450059687,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2011-05-03,2013-11-07,A,CHRISTOPHER DANIS,President/CEO,0,
1083391569,NPI-2,RSI CONSULTING,858-382-2641,,4404 GLEN ESTE WITHAMSVILLE RD STE F,,CINCINNATI,OH,452451306,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2023-06-28,2023-06-28,A,FARBOD RASTEGAR,Physician,0,
1093278681,NPI-2,"SOH CARE OF OH II, LLC",615-386-0064,,175 S 3RD ST STE 140-302,,COLUMBUS,OH,432155134,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-10,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1558824151,NPI-2,"SOH CARE OF OH III, LLC",615-386-0064,,175 S 3RD ST STE 140-302,,COLUMBUS,OH,432155134,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-10,2022-01-27,A,MEGAN ROBSON,Billing Specialist,0,
1538623525,NPI-2,SUMMA PHYSICIANS LLC,330-835-5533,234-312-2341,3378 W MARKET ST,,FAIRLAWN,OH,443333306,United States,"Psychiatry & Neurology, Neurology",2084N0400X,"Physician Assistant; Neurological Surgery; Psychiatry & Neurology, Vascular Neurology; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Psychiatry & Neurology, Neurology",2019-01-24,2025-10-10,A,WENDY CARSON,"Manager, Payer Enrollment",0,
1528328911,NPI-2,SUMMA PHYSICIANS LLC,330-835-5533,,2875 W MARKET ST,SUITE A,FAIRLAWN,OH,443334064,United States,"Family Medicine, Sports Medicine",207QS0010X,"Nurse Practitioner, Family; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Family Medicine; Family Medicine, Sports Medicine",2012-05-21,2025-10-09,A,WENDY CARSON,"Manager, Payer Enrollment",0,
1003061243,NPI-2,SUMMA PHYSICIANS LLC,330-434-0543,,3780 MEDINA RD STE 220,,MEDINA,OH,442569312,United States,Surgery,208600000X,"Orthopaedic Surgery; Internal Medicine, Sleep Medicine; Podiatrist, Foot & Ankle Surgery; Nurse Practitioner; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physician Assistant; Family Medicine, Sports Medicine; Clinical Nurse Specialist; Internal Medicine, Endocrinology, Diabetes & Metabolism; Surgery",2008-12-01,2025-10-10,A,WENDY CARSON,"Manager, Payer Enrollment",0,
1639172745,NPI-2,TRI COUNTY ORTHOPEDIC SURGEONS INCORPORATED,330-837-8391,330-837-2221,3244 BAILEY ST NW,,MASSILLON,OH,446463616,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Podiatrist, Foot & Ankle Surgery; Orthopaedic Surgery",2005-05-23,2010-06-16,A,DANIEL MORETTA,President,0,
1508432048,NPI-2,SPINE SURGERY ASSOCIATES PLLC,405-242-4345,405-242-4333,14100 PARKWAY COMMONS DR STE 200,,OKLAHOMA CITY,OK,731346104,United States,Neurological Surgery,207T00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Neurological Surgery",2021-06-03,2021-06-09,A,JAMES ODOR,Owner,0,
1215192265,NPI-2,SPINE TRANSFORMATION LLC,580-223-7200,580-223-7207,915 10TH AVE NW,,ARDMORE,OK,734014025,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-07-18,2010-11-10,A,DERECK PEERY,PRESIDENT/OWNER,0,
1679899363,NPI-2,TULSA ORTHOPAEDIC ASSOCIATES INC.,918-492-3133,918-493-2150,6122 E 61ST ST,,TULSA,OK,741362117,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2010-04-20,2010-04-20,A,JAMES MAYOZA,President/Owner,0,
1225506439,NPI-2,"HERITAGE VALLEY MEDICAL GROUP, INC.",724-775-4242,724-775-4960,1030 BEANER HOLLOW RD,,BEAVER,PA,150099723,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Podiatrist, Foot & Ankle Surgery; Orthopaedic Surgery",2018-11-06,2018-11-06,A,NORMAN MITRY,President & CEO,0,
1073089918,NPI-2,"HERITAGE VALLEY MULTISPECIALTY GROUP, INC",724-775-4242,,1030 BEANER HOLLOW RD,,BEAVER,PA,150099723,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Podiatrist, Foot & Ankle Surgery",2018-10-18,2024-07-08,A,NORMAN MITRY,President & CEO,0,
1265004345,NPI-2,HR PHYSICIAN SERVICES,215-938-4663,,1650 HUNTINGDON PIKE STE 261,,MEADOWBROOK,PA,190468008,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Neurological Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2021-07-16,2021-07-16,A,TARA MARTIN,Sr. Dr. Finance Operations,0,
1073012910,NPI-2,JOINT REPLACEMENT CIN OF PHILADELPHIA,615-386-0064,615-386-0067,1700 MARKET ST STE 1005B206,,PHILADELPHIA,PA,191033913,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-02-06,2019-12-26,A,EDWARD EADIE,Director,0,
1962292441,NPI-2,MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,814-231-2101,814-231-8569,101 REGENT CT,,STATE COLLEGE,PA,168017965,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2025-05-08,2025-05-09,A,BRYAN ROACH,CFO,1,"CASEY ANTHOLZ, D.O."
1649324195,NPI-2,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, LLC",800-321-9999,267-479-1321,833 CHESTNUT ST STE 1220,,PHILADELPHIA,PA,191074413,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-01-22,2025-04-04,A,KELLI HUBER,Director of Business Office,2,"AMEEN BARGHI, MD, MPP; AMEEN BARGHI, MD, MPP"
1356804025,NPI-2,"SPA CARE OF PENN II, LLC",615-386-0064,,1700 MARKET ST STE 1005B216,,PHILADELPHIA,PA,191033913,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-10,2019-04-10,A,EDWARD LELAND EADIE,Director,0,
1427511195,NPI-2,"SPA CARE OF PENN, LLC",615-386-0064,,1700 MARKET ST STE 1005B216,,PHILADELPHIA,PA,191033913,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-04-10,2019-04-10,A,EDWARD LELAND EADIE,Director,0,
1245565563,NPI-2,"SUBURBAN SPINE AND ORTHOPEDIC CENTER, LLC",610-558-1001,610-558-1180,931 E HAVERFORD RD STE 202,,BRYN MAWR,PA,190103838,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2009-10-05,2018-10-14,A,GERARD FOTI,Proprietor,0,
1043206899,NPI-2,THE READING NECK AND SPINE CENTER,610-372-1140,,1270 BROADCASTING RD,,WYOMISSING,PA,196103203,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Physical Medicine & Rehabilitation, Pain Medicine; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2005-09-26,2008-02-21,A,STEPHEN BANCO,President,1,"DAVID ABRAHAM, M.D."
1588667679,NPI-2,"TRI RIVERS SURGICAL ASSOCIATES, INC",412-367-0600,412-367-7079,9104 BABCOCK BLVD,STE 2120,PITTSBURGH,PA,152375818,United States,Orthopaedic Surgery,207X00000X,"Physical Medicine & Rehabilitation; Physical Medicine & Rehabilitation, Pain Medicine; Physician Assistant, Surgical; Nurse Practitioner; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Family Medicine, Sports Medicine; Orthopaedic Surgery",2005-05-23,2010-11-03,A,D. AGNEW,President,1,"PAUL BALDWIN, M.D."
1326104761,NPI-2,"TRI RIVERS SURGICAL ASSOCIATES, INC.",724-779-7000,412-367-7079,6998 CRIDER RD,SUITE 110,MARS,PA,160462306,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Physical Medicine & Rehabilitation, Pain Medicine; Family Medicine, Sports Medicine; Physician Assistant, Surgical; Nurse Practitioner; Orthopaedic Surgery",2006-12-29,2010-11-03,A,D. AGNEW,President,0,
1851348403,NPI-2,ORTHOPEDIC SPECIALTIES OF SPARTANBURG LLC,864-208-8800,864-208-0318,303 E WOOD STREET,,SPARTANBURG,SC,29303,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Orthopaedic Surgery",2006-05-28,2022-09-13,A,KAREN BARNES,Practice Manager,0,
1740004753,NPI-2,"SC ORTHONEURO, LLC",727-203-1023,843-595-9777,6925 HIGHWAY 707 STE A&B,,MYRTLE BEACH,SC,295887372,United States,"Radiology, Diagnostic Radiology",2085R0202X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Psychiatry & Neurology, Brain Injury Medicine; Radiology, Diagnostic Radiology",2024-11-15,2024-12-19,A,CAROLINE ADAMS,Administrator,0,
1962904946,NPI-2,"SELECT HEALTH OF SC, LLC",615-386-0064,,6650 RIVERS AVE STE 410,,NORTH CHARLESTON,SC,294064809,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-03-06,2021-05-05,A,EDWARD LELAND EADIE,Director / Authorized Official,0,
1760534358,NPI-2,"SOUTHEASTERN SPINE INSTITUTE,LLC",843-849-1551,,1625 HOSPITAL DR STE 200,,MT PLEASANT,SC,294643698,United States,"Clinic/Center, Multi-Specialty",261QM1300X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Physical Medicine & Rehabilitation; Pain Medicine, Interventional Pain Medicine; Clinic/Center, Multi-Specialty",2007-01-17,2023-03-30,A,RICHARD FRISCH,Partner,0,
1588412175,NPI-2,UZA32SC02,803-802-2225,,1808 SECOND BAXTER XING STE 108A,,FORT MILL,SC,297086436,United States,Chiropractor,111N00000X,"Chiropractor; Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Pain Medicine, Interventional Pain Medicine",2024-05-08,2024-05-08,A,SAMUEL CURTIS,Manager,0,
1609050236,NPI-2,"WILDSTEIN SPINE CENTER, PA",843-406-2771,843-406-2789,418 FOLLY RD,SUITE C,CHARLESTON,SC,294122625,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-12-18,2015-01-13,A,MICHAEL WILDSTEIN,President,0,
1851809735,NPI-2,JOINT REPLACEMENT CIN OF WEST TENNESSEE LLC,615-386-0064,615-386-0067,5865 RIDGEWAY CENTER PKWY STE 300B,,MEMPHIS,TN,381204032,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-13,2018-01-13,A,EDWARD EADIE,Director,0,
1982158176,NPI-2,LAKE SPINE CONSULTANTS LLC,214-378-4656,,353 NEW SHACKLE ISLAND RD,SUITE 141C,HENDERSONVILLE,TN,370752379,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2016-08-05,2016-08-05,A,HOLLIE SEAGO,RCM,0,
1669181871,NPI-2,"MELVIN LAW JR HOLDINGS, LLC",615-329-0333,615-321-0604,2004 HAYES ST STE 215,,NASHVILLE,TN,372032649,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2022-11-16,2023-08-16,A,MELVIN LAW,Owner,0,
1669970943,NPI-2,OPTIMAL HEALTH NETWORK OF TEXAS LLC,615-386-0064,615-386-0067,1400 8TH AVE,,FORT WORTH,TX,761044110,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-31,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1952869133,NPI-2,ORTHO SPINE,615-502-0952,615-988-1540,3320 PERIMETER HILL DR,,NASHVILLE,TN,372114123,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-03-07,2019-03-07,A,JUAN DINKINS,Office Manager,0,
1154953453,NPI-2,REGENERATIVE COMPLETE ORTHO AND HEALTH PLLC,865-888-4721,865-671-0036,101 GLENLEIGH CT,,KNOXVILLE,TN,379343052,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Psychologist, Cognitive & Behavioral; Nurse Practitioner; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2020-02-05,2020-07-22,A,ALICIA YATES,Billing Manager,0,
1003994047,NPI-2,SCOLIOSIS & SPINE SURGERY CLINIC OF MEMPHIS PLLC,901-767-9500,901-767-0911,6005 PARK AVE,SUITE 400,MEMPHIS,TN,381195214,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2006-11-01,2009-02-18,A,DOUGLAS LINVILLE,Owner,1,"FRANCIS CAMILLO, M.D."
1194223461,NPI-2,"SELECT HEALTH OF FL, LLC",615-386-0064,615-386-0067,2 S BISCAYNE BLVD STE 3760A,,MIAMI,FL,331311815,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-01-31,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
